_step,f3kbnp7c/performance,83sw56vv/performance,f96rsm1t/performance,1s9kajmx/performance,2jwyaqd5/performance,2p8se09u/performance,rfa4es0v/performance,1j156n0b/performance,wmf1spi3/performance,pubsh5iz/performance,i604q9kk/performance,i66q5q6c/performance,inkc423m/performance,j8345wrp/performance,8ulcfals/performance,cpxcapzp/performance,pn2k2cdo/performance,zbeoiuwc/performance,cdo8tivu/performance,5fjfcuva/performance,tq05ghvb/performance,lg8hfri5/performance,9l680v6n/performance,lltfqvn0/performance,ugqphff1/performance,osh6mo8g/performance,mfhyzfnx/performance,aovniy7l/performance,o840aya9/performance,nahuxk0l/performance
95354880.0,0.9333333333333333,0.969696971503171,,0.9615384615384616,,0.9777777791023254,0.8518518540594313,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9358974374257601,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.9166666666666666,1.0,0.9821428571428571,1.0,0.9777777791023254,
95682560.0,0.9772727272727273,0.8461538461538461,,1.0,,0.9743589758872986,0.8461538461538461,1.0,1.0,0.9722222238779068,1.0,1.0,1.0,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.9444444477558136,1.0,1.0,0.9666666686534882,0.9833333343267441,
96010240.0,1.0,0.9166666666666666,,1.0,,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,0.9583333333333334,1.0,0.8472222238779068,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,
96337920.0,1.0,1.0,,1.0,,1.0,1.0,0.9743589758872986,1.0,1.0,1.0,1.0,1.0,1.0,0.9818181829019026,1.0,0.8787878805940802,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.7777777777777778,1.0,1.0,0.8888888888888888,0.9444444457689921,
96665600.0,0.96875,0.8205128220411447,,1.0,,0.9743589758872986,0.9090909090909091,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,0.9833333333333333,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.85,1.0,0.9777777791023254,1.0,0.9821428571428571,
96993280.0,1.0,0.9333333333333333,,1.0,,0.904761906181063,0.8863636363636364,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9583333333333334,1.0,1.0,1.0,0.9107142857142857,1.0,0.9615384615384616,1.0,0.8055555555555556,1.0,1.0,0.9,0.9444444444444444,
97320960.0,1.0,0.8472222238779068,,1.0,,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,0.9666666666666667,1.0,0.8416666686534882,1.0,1.0,1.0,0.9904761910438538,1.0,0.8787878805940802,1.0,0.8846153892003573,1.0,1.0,0.8888888888888888,0.9479166679084301,
97648640.0,1.0,1.0,,1.0,,0.8928571428571429,0.9090909090909091,0.8690476204667773,1.0,1.0,1.0,1.0,1.0,1.0,0.9358974374257601,1.0,0.9074074096149869,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7407407429483202,1.0,1.0,1.0,1.0,
97976320.0,1.0,0.9090909090909091,,1.0,,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.7564102571744186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,,1.0,1.0,1.0,
98304000.0,1.0,0.9444444452722868,,1.0,,0.9583333333333334,0.9242424260486256,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,0.9615384615384616,0.9615384615384616,1.0,0.7380952409335545,,1.0,0.875,0.933333334326744,
98631680.0,1.0,0.9305555572112402,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,,1.0,1.0,0.904761906181063,
98959360.0,1.0,1.0,,1.0,,1.0,0.75,0.9523809530905315,1.0,1.0,1.0,1.0,1.0,1.0,0.8888888888888888,1.0,0.9318181818181818,1.0,0.9615384615384616,1.0,1.0,1.0,0.9642857142857143,1.0,0.9,,1.0,0.8787878805940802,1.0,
99287040.0,0.9166666666666666,0.9166666666666666,,1.0,,1.0,1.0,0.9166666695049831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,1.0,0.9583333333333334,1.0,0.9888888875643412,1.0,1.0,1.0,0.7575757584788583,,1.0,0.9615384615384616,1.0,
99614720.0,0.8888888888888888,0.8484848520972512,,1.0,,0.9761904776096344,0.9444444444444444,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,0.9642857142857143,1.0,0.9166666666666666,1.0,1.0,1.0,0.9880952366760799,1.0,1.0,1.0,0.7857142857142857,,0.9583333333333334,0.9285714285714286,0.9583333333333334,
99942400.0,1.0,1.0,,1.0,,0.9038461538461539,0.6818181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9305555572112402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.65,,1.0,1.0,0.9583333333333334,
100270080.0,1.0,0.9230769230769231,,1.0,,1.0,0.8846153846153846,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,0.9583333333333334,1.0,1.0,1.0,0.9904761910438538,1.0,1.0,1.0,0.65625,,1.0,0.9761904776096344,0.9722222238779068,
100597760.0,1.0,0.9722222238779068,,1.0,,0.9807692307692307,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444477558136,1.0,0.9629629651705424,1.0,0.921875,1.0,0.9821428571428571,1.0,0.9761904776096344,1.0,0.4318181818181818,,1.0,0.95,0.85,
100925440.0,0.9791666666666666,1.0,,1.0,,0.9642857142857143,0.875,0.9666666686534882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.9285714285714286,0.9090909090909091,1.0,0.9777777791023254,1.0,1.0,1.0,0.7545454556291754,,1.0,0.9375,1.0,
101253120.0,1.0,0.7424242442304437,,1.0,,0.9772727272727273,0.7666666686534882,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.9487179494821109,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,0.9333333333333333,1.0,0.5384615384615384,,1.0,1.0,0.9583333358168602,
101580800.0,0.9464285721381506,0.9047619104385376,,1.0,,0.9821428571428571,0.7307692307692307,0.9285714285714286,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,0.8461538461538461,1.0,1.0,1.0,0.42307692536940944,,1.0,0.922619049747785,0.8888888905445734,
101908480.0,1.0,0.8,,0.9305555572112402,,1.0,0.8611111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9545454545454546,1.0,0.9545454545454546,1.0,1.0,1.0,0.680555559694767,,1.0,1.0,1.0,
102236160.0,0.9635416679084301,0.9487179517745972,,1.0,,1.0,0.8571428592715945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,0.9583333333333334,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,0.6282051297334524,,1.0,0.9743589758872986,1.0,
102563840.0,1.0,0.9629629651705424,,1.0,,1.0,0.8518518540594313,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.9642857142857143,1.0,0.9821428571428571,1.0,1.0,1.0,0.9464285714285714,1.0,1.0,1.0,0.7575757584788583,,1.0,0.875,0.9444444444444444,
102891520.0,1.0,1.0,,1.0,,0.9333333333333333,0.8541666666666666,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9743589758872986,1.0,0.5000000022924863,,1.0,0.8307692316862253,1.0,
103219200.0,0.9743589758872986,0.9545454545454546,,1.0,,0.9500000008514949,0.6666666702790693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,1.0,1.0,0.9743589758872986,1.0,0.4861111144224803,,1.0,0.9226190490382058,1.0,
103546880.0,1.0,1.0,,0.9761904776096344,,0.9226190490382058,0.8851851887173123,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9363636374473572,1.0,1.0,1.0,0.9333333333333333,0.9777777791023254,0.9743589758872986,1.0,0.5,,1.0,0.9358974374257601,0.9743589758872986,
103874560.0,0.9777777791023254,0.9583333333333334,,1.0,,0.9666666666666667,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9625000009934107,1.0,1.0,1.0,1.0,1.0,0.95,1.0,0.8974358989642217,1.0,0.5625,,1.0,0.9642857142857143,0.9166666666666666,
104202240.0,1.0,0.95,,1.0,,1.0,0.8878787918524309,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.9358974374257601,1.0,0.9583333333333334,1.0,0.9611111124356587,1.0,1.0,1.0,0.9857142865657806,1.0,0.4393939402970401,,1.0,0.856410258091413,1.0,
104529920.0,0.9642857142857143,1.0,,1.0,,0.9833333333333333,1.0,0.9583333347524915,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,0.9642857142857143,1.0,0.9777777791023254,1.0,0.9629629651705424,1.0,0.9761904776096344,1.0,0.4305555572112401,,1.0,1.0,1.0,
104857600.0,1.0,0.9,,1.0,,1.0,0.8611111144224802,0.9166666666666666,1.0,0.9444444444444444,1.0,1.0,1.0,1.0,0.96875,1.0,0.9551282066565293,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,,1.0,0.875,0.9642857142857143,
105185280.0,0.9166666666666666,0.85,,1.0,,1.0,0.7564102594669049,0.9722222238779068,1.0,1.0,1.0,1.0,1.0,1.0,0.852564105620751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,0.5,,1.0,0.8571428571428571,1.0,
105512960.0,1.0,0.904761906181063,,0.9642857142857143,,0.9583333333333334,0.8541666716337204,0.8782051297334524,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9807692307692307,0.9333333333333333,0.9384615421295166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38095238166196005,,0.9611111124356587,0.904761906181063,0.8888888888888888,
105840640.0,1.0,0.9375,,1.0,,1.0,0.9090909090909091,0.8958333358168602,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,0.9487179517745972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2307692330617171,,1.0,0.8690476204667773,1.0,
106168320.0,1.0,0.8846153846153846,,1.0,,0.8888888905445734,0.8454545465382662,0.9821428571428571,1.0,0.9375,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,0.9375,1.0,0.9666666666666667,1.0,0.15833333432674407,,1.0,0.946666669845581,1.0,
106496000.0,0.9821428571428571,0.875,,0.9111111124356588,,1.0,0.8888888905445734,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.9743589758872986,1.0,0.9333333333333333,1.0,1.0,0.975,1.0,1.0,0.1,,1.0,0.9166666666666666,0.9444444444444444,
106823680.0,0.9285714285714286,0.9318181818181818,,1.0,,1.0,0.8181818181818182,0.9404761918953487,1.0,0.969696971503171,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.8461538461538461,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.2708333358168602,,1.0,0.9583333333333334,0.9642857142857143,
107151360.0,0.9294871825438279,0.8461538461538461,,1.0,,0.9772727272727273,0.8988095245191029,0.8777777791023255,1.0,1.0,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,0.22727272727272727,,1.0,0.75,1.0,
107479040.0,0.8846153846153846,0.8333333366447024,,1.0,,1.0,0.7083333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8636363636363636,1.0,0.8974358989642217,1.0,1.0,1.0,0.8333333333333334,1.0,0.9166666666666666,1.0,0.20833333333333334,,1.0,0.875,1.0,
107806720.0,0.9090909090909091,0.9583333333333334,,1.0,,1.0,0.7575757584788583,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8928571428571429,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.25,,1.0,0.9791666666666666,0.9743589758872986,
108134400.0,0.9230769230769231,1.0,,1.0,,0.9761904776096344,0.8555555591980616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,1.0,0.9722222222222222,1.0,0.20238095309053147,,1.0,0.8928571428571429,1.0,
108462080.0,1.0,0.9722222222222222,,1.0,,0.9642857142857143,0.6410256440822895,1.0,1.0,0.8636363636363636,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,0.9722222238779068,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.125,,1.0,0.9583333333333334,0.9761904776096344,
108789760.0,1.0,0.8916666686534882,,1.0,,1.0,0.7727272727272727,0.9615384615384616,1.0,1.0,1.0,1.0,1.0,1.0,0.9807692307692307,1.0,0.9743589758872986,1.0,0.9722222238779068,1.0,0.8571428571428571,1.0,1.0,1.0,0.1111111119389534,,1.0,0.7777777777777778,0.9166666666666666,
109117440.0,0.9777777791023254,0.8333333358168602,,0.9642857142857143,,0.9722222238779068,0.7678571428571429,0.9722222222222222,1.0,0.9,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,0.85,1.0,0.9761904776096344,1.0,1.0,1.0,1.0,1.0,0.19444444527228674,,1.0,0.9545454545454546,0.9294871802513416,
109445120.0,0.9479166679084301,0.9666666686534882,,1.0,,0.9761904776096344,0.5138888905445734,0.9761904776096344,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.93939394029704,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,0.25,,1.0,0.8717948748515203,1.0,
109772800.0,0.9583333333333334,0.9375,,1.0,,0.9583333333333334,0.8571428571428571,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,0.9038461538461539,1.0,0.9230769230769231,1.0,0.9743589758872986,1.0,1.0,1.0,0.8666666686534882,1.0,0.12121212211522189,,1.0,0.8461538461538461,0.9555555582046509,
110100480.0,0.9807692307692307,1.0,,0.9833333333333333,,1.0,0.5714285799435207,0.9261904784611293,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,0.9285714285714286,1.0,0.9285714285714286,0.9777777791023254,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222255335914,,1.0,0.7625000029802322,0.9700000007947286,
110428160.0,0.9393939430063422,0.9074074096149869,,1.0,,0.9,0.8181818181818182,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,0.9500000008514949,0.9333333333333333,1.0,0.9615384615384616,1.0,0.9777777791023254,1.0,1.0,1.0,0.16666666666666666,,1.0,1.0,0.9285714285714286,
110755840.0,1.0,0.95,,1.0,,1.0,0.9166666666666666,0.9551282066565293,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666950498307,,1.0,1.0,0.9166666666666666,
111083520.0,0.93939394029704,0.8333333333333334,,1.0,,0.9090909090909091,0.6000000059604644,0.9791666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.9777777791023254,1.0,1.0,1.0,0.9545454545454546,0.9166666666666666,0.9583333333333334,1.0,0.20454545454545456,,1.0,0.9487179517745972,0.9107142857142857,
111411200.0,0.9615384615384616,0.9444444444444444,,1.0,,0.9038461538461539,0.6538461538461539,0.9487179517745972,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,0.9545454545454546,1.0,0.8666666686534882,1.0,1.0,1.0,1.0,1.0,0.9318181818181818,1.0,0.6111111111111112,,1.0,0.9166666666666666,0.9833333343267441,
111738880.0,1.0,0.7272727272727273,,1.0,,0.8888888905445734,0.8452380980764117,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.25925926036304897,,1.0,1.0,1.0,
112066560.0,1.0,0.8205128220411447,,1.0,,1.0,0.8636363636363636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.987179485651163,1.0,1.0,1.0,0.9375,1.0,0.5347222238779068,,1.0,0.8181818181818182,0.9166666666666666,
112394240.0,0.9285714285714286,0.8148148159186045,,1.0,,0.9545454545454546,0.8181818208911202,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,1.0,0.9375,1.0,0.9857142865657806,1.0,1.0,1.0,1.0,1.0,0.125,,1.0,0.888888892200258,1.0,
112721920.0,1.0,0.7708333358168602,,1.0,,1.0,0.65277777860562,0.9743589758872986,1.0,1.0,1.0,1.0,1.0,0.9666666666666667,0.9,1.0,1.0,1.0,0.9777777791023254,1.0,1.0,1.0,0.9642857142857143,1.0,0.4444444444444444,,1.0,0.9,1.0,
113049600.0,1.0,0.9,,1.0,,0.9230769230769231,0.8076923122772803,0.910256408728086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93939394029704,1.0,0.3333333333333333,,1.0,0.9166666652475085,1.0,
113377280.0,0.9642857142857143,0.7916666666666666,,1.0,,1.0,0.7769230810495523,1.0,1.0,0.9090909090909091,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,0.75,1.0,1.0,1.0,0.9761904776096344,1.0,1.0,1.0,0.4444444444444444,,1.0,0.9,0.9615384615384616,
113704960.0,0.9743589758872986,0.5925925936963823,,0.9285714285714286,,1.0,0.5227272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.8820512844966009,1.0,0.9615384615384616,1.0,1.0,1.0,0.125,,1.0,0.9846153855323792,0.9358974374257601,
114032640.0,0.9880952366760799,0.5757575766606764,,0.9821428571428571,,0.9666666666666667,0.75,0.8055555572112402,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.953333334128062,1.0,0.5208333358168602,,1.0,1.0,0.6666666681949909,
114360320.0,1.0,0.8333333340974954,,1.0,,0.9791666666666666,0.8703703747855293,0.775,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,0.9090909090909091,1.0,0.25,,1.0,0.8974358989642217,1.0,
114688000.0,1.0,0.8666666686534882,,1.0,,0.9545454545454546,0.5555555555555556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333333333334,0.9777777791023254,1.0,1.0,1.0,0.9777777791023254,0.9166666679084301,1.0,0.21428571428571427,,1.0,0.9666666686534882,0.7916666666666666,
115015680.0,0.9743589758872986,0.8571428571428571,,1.0,,0.9461538470708407,0.8125,0.9469696987758983,1.0,0.95,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.9761904776096344,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,0.33333333432674406,,1.0,0.9285714285714286,0.9166666666666666,
115343360.0,0.9861111094554266,0.654761906181063,,1.0,,1.0,0.6944444444444444,1.0,1.0,0.9743589758872986,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,0.8125,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,0.5555555555555556,,1.0,1.0,0.8653846153846154,
115671040.0,0.9285714285714286,0.7538461547631484,,1.0,,0.9743589758872986,0.5666666686534881,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9230769230769231,1.0,0.9230769230769231,1.0,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,0.25,,1.0,1.0,1.0,
115998720.0,0.9743589758872986,0.6666666686534881,,1.0,,0.9642857142857143,0.725,0.8151515180414374,1.0,0.9090909090909091,1.0,1.0,1.0,0.9761904776096344,0.9318181818181818,1.0,0.9615384615384616,1.0,0.9791666666666666,1.0,0.9743589758872986,1.0,0.910256408728086,1.0,0.4,,0.9743589758872986,0.9615384615384616,0.9583333333333334,
116326400.0,0.969696971503171,0.6111111111111112,,1.0,,1.0,0.5694444477558136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8269230769230769,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.9833333333333333,0.8974358989642217,1.0,0.55,,1.0,0.9138888915379842,0.969696971503171,
116654080.0,0.9358974374257601,0.8030303066427057,,1.0,,0.9615384615384616,0.5833333333333334,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,0.8461538461538461,0.9895833320915699,1.0,1.0,0.9791666679084301,1.0,0.9285714285714286,1.0,0.45,,1.0,0.9833333343267441,1.0,
116981760.0,1.0,0.7407407429483202,,1.0,,1.0,0.7583333343267441,1.0,1.0,0.9666666686534882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9761904776096344,1.0,1.0,1.0,0.8333333333333334,,1.0,0.9791666679084301,0.8888888888888888,
117309440.0,0.8928571428571429,0.5416666691501936,,1.0,,1.0,0.8666666686534882,0.9038461538461539,1.0,0.9285714285714286,1.0,1.0,0.9642857142857143,1.0,0.9545454545454546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2222222222222222,,1.0,1.0,1.0,
117637120.0,1.0,0.6666666666666666,,1.0,,0.9846153855323792,0.7777777777777778,0.910256408728086,1.0,1.0,1.0,1.0,1.0,0.9038461538461539,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,0.6111111111111112,,1.0,0.9404761918953487,1.0,
117964800.0,1.0,0.5916666686534882,,1.0,,1.0,0.8333333351395347,1.0,1.0,1.0,1.0,1.0,1.0,0.9722222238779068,0.9615384615384616,1.0,0.96875,0.9285714285714286,1.0,1.0,1.0,1.0,0.9444444457689921,1.0,0.5,,1.0,1.0,0.7272727272727273,
118292480.0,1.0,0.6282051297334524,,1.0,,0.9479166679084301,0.7500000024835268,0.9821428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.9743589758872986,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,0.6111111111111112,,1.0,0.9222222235467699,1.0,
118620160.0,1.0,0.5757575793699785,,1.0,,1.0,0.725,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8787878805940802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2857142857142857,,1.0,1.0,0.8611111144224802,
118947840.0,0.9305555572112402,0.8,,1.0,,1.0,0.7395833358168602,0.9777777791023254,1.0,0.9583333333333334,1.0,1.0,1.0,0.9821428571428571,0.875,1.0,0.9857142865657806,1.0,1.0,1.0,0.8722222248713175,1.0,1.0,1.0,0.1111111111111111,,1.0,0.9285714285714286,0.8787878805940802,
119275520.0,1.0,0.596666669845581,,1.0,,0.9230769230769231,0.7266666710376739,0.9722222238779068,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9226190490382058,1.0,0.9250000019868215,1.0,0.7142857142857143,,1.0,0.9038461538461539,1.0,
119603200.0,0.9583333333333334,0.9,,1.0,,0.904761906181063,0.9270833358168602,1.0,1.0,0.9615384615384616,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,1.0,0.9285714285714286,1.0,1.0,1.0,0.95,1.0,0.5,,1.0,0.8214285714285714,0.8333333333333334,
119930880.0,0.9895833333333334,0.616666667163372,,1.0,,0.9615384615384616,0.6666666686534881,0.9777777791023254,1.0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,1.0,0.95,1.0,1.0,1.0,0.9333333373069763,1.0,0.9166666666666666,1.0,0.3888888905445735,,1.0,0.8717948748515203,1.0,
120258560.0,1.0,0.897435901256708,,1.0,,1.0,0.7166666686534882,1.0,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.9615384615384616,1.0,0.9513888905445734,1.0,1.0,1.0,0.8076923076923077,0.9761904776096344,1.0,1.0,0.75,,0.9090909090909091,0.9515151544050737,1.0,
120586240.0,1.0,0.7738095245191029,,1.0,,0.9743589758872986,0.7777777777777778,0.9791666666666666,1.0,0.9230769230769231,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,0.8472222238779068,1.0,1.0,1.0,0.9615384615384616,1.0,0.9166666666666666,1.0,0.5,,1.0,1.0,0.9583333333333334,
120913920.0,1.0,0.6666666666666666,,1.0,,1.0,0.8888888888888888,0.9038461538461539,1.0,0.9772727272727273,1.0,1.0,1.0,1.0,0.9714285731315613,1.0,0.9305555572112402,1.0,1.0,1.0,0.9090909090909091,1.0,0.9404761918953487,1.0,0.39743589896422166,,1.0,0.9305555572112402,1.0,
121241600.0,1.0,0.5833333333333334,,1.0,,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9818181829019026,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9242424260486256,1.0,0.39000000059604645,,1.0,0.9848484830422835,0.85,
121569280.0,0.969696971503171,0.8863636363636364,,0.9722222238779068,,0.9761904776096344,0.6666666686534881,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.904761906181063,1.0,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5625,,1.0,0.9060606089505282,0.8214285714285714,
121896960.0,0.969696971503171,0.7916666666666666,,1.0,,0.9230769230769231,0.5625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8076923076923077,1.0,0.875,1.0,0.8928571428571429,1.0,0.775,1.0,0.9722222238779068,1.0,0.42857142857142855,,1.0,0.875,0.9666666666666667,
122224640.0,0.9444444444444444,0.95,,1.0,,0.9743589758872986,0.8511904776096344,0.9629629651705424,1.0,0.95,1.0,1.0,1.0,1.0,0.9821428571428571,1.0,0.9363636374473572,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6410256417898031,,1.0,1.0,0.975,
122552320.0,1.0,0.5,,1.0,,0.9700000007947286,0.6851851873927646,0.9285714285714286,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9000000009934107,1.0,0.4833333343267441,,1.0,0.9230769230769231,0.9743589758872986,
122880000.0,1.0,0.6597222238779068,,1.0,,0.9761904776096344,0.775,0.9807692307692307,1.0,0.9615384615384616,1.0,1.0,1.0,0.9615384615384616,0.8916666686534882,0.9833333343267441,0.8333333351395347,0.9791666679084301,1.0,1.0,0.875,0.9642857142857143,1.0,1.0,0.6357142861400332,,1.0,0.9230769230769231,0.9583333333333334,
123207680.0,0.969696971503171,0.8472222238779068,,1.0,,1.0,0.5909090936183929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8611111119389534,1.0,0.8461538461538461,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39393939755179663,,1.0,0.9166666686534881,0.9583333333333334,
123535360.0,0.8269230769230769,0.7407407429483202,,1.0,,1.0,0.575,0.9807692307692307,1.0,1.0,1.0,1.0,1.0,1.0,0.9545454545454546,1.0,0.9642857142857143,1.0,1.0,1.0,1.0,1.0,0.9791666666666666,0.9791666666666666,0.12962963183720908,,0.9743589758872986,0.875,0.96875,
